session_id,session_position,session_length,track_id_clean,skip_1,skip_2,skip_3,not_skipped,context_switch,no_pause_before_play,short_pause_before_play,long_pause_before_play,hist_user_behavior_n_seekfwd,hist_user_behavior_n_seekback,hist_user_behavior_is_shuffle,hour_of_day,date,premium,context_type,hist_user_behavior_reason_start,hist_user_behavior_reason_end
9_7c0fc63b-ba84-4f7f-89f2-8ce211c2ae5a,1,20,t_743aca7b-b0a9-42a6-97ca-966f67b20cc1,false,false,false,true,0,0,0,0,0,0,false,11,2018-07-24,true,user_collection,clickrow,trackdone
9_7c0fc63b-ba84-4f7f-89f2-8ce211c2ae5a,2,20,t_91eb8b45-ffbd-4fb4-a025-285f2ddb4f65,false,false,false,true,0,1,0,0,0,0,false,12,2018-07-24,true,user_collection,trackdone,trackdone
9_7c0fc63b-ba84-4f7f-89f2-8ce211c2ae5a,3,20,t_d15fba51-196d-4238-8fc4-e2c08d6c16a8,false,false,false,true,0,1,0,0,0,0,false,12,2018-07-24,true,user_collection,trackdone,trackdone
9_7c0fc63b-ba84-4f7f-89f2-8ce211c2ae5a,4,20,t_a66ea088-b357-449a-8a1e-64dd0b8d6cb5,false,false,true,false,0,0,1,1,0,1,false,12,2018-07-24,true,user_collection,trackdone,backbtn
9_7c0fc63b-ba84-4f7f-89f2-8ce211c2ae5a,5,20,t_d15fba51-196d-4238-8fc4-e2c08d6c16a8,true,true,true,false,0,1,0,0,0,0,false,12,2018-07-24,true,user_collection,backbtn,backbtn
9_7c0fc63b-ba84-4f7f-89f2-8ce211c2ae5a,6,20,t_91eb8b45-ffbd-4fb4-a025-285f2ddb4f65,true,true,true,false,0,1,0,0,0,0,false,12,2018-07-24,true,user_collection,backbtn,backbtn
9_7c0fc63b-ba84-4f7f-89f2-8ce211c2ae5a,7,20,t_743aca7b-b0a9-42a6-97ca-966f67b20cc1,false,false,false,true,0,0,0,1,0,0,false,12,2018-07-24,true,user_collection,backbtn,trackdone
9_7c0fc63b-ba84-4f7f-89f2-8ce211c2ae5a,8,20,t_91eb8b45-ffbd-4fb4-a025-285f2ddb4f65,true,true,true,false,0,0,1,1,0,0,false,12,2018-07-24,true,user_collection,trackdone,fwdbtn
9_7c0fc63b-ba84-4f7f-89f2-8ce211c2ae5a,9,20,t_d15fba51-196d-4238-8fc4-e2c08d6c16a8,true,true,true,false,0,1,0,0,0,0,false,12,2018-07-24,true,user_collection,fwdbtn,fwdbtn
9_7c0fc63b-ba84-4f7f-89f2-8ce211c2ae5a,10,20,t_a66ea088-b357-449a-8a1e-64dd0b8d6cb5,true,true,true,false,0,1,0,0,0,0,false,12,2018-07-24,true,user_collection,fwdbtn,fwdbtn
