session_id,session_position,session_length,track_id_clean,skip_1,skip_2,skip_3,not_skipped,context_switch,no_pause_before_play,short_pause_before_play,long_pause_before_play,hist_user_behavior_n_seekfwd,hist_user_behavior_n_seekback,hist_user_behavior_is_shuffle,hour_of_day,date,premium,context_type,hist_user_behavior_reason_start,hist_user_behavior_reason_end
38_bcac9de0-b1d5-4f10-bc27-dbfcb8cdbc8a,1,13,t_65383435-6681-4397-a0a6-4c0668d91a76,false,false,true,false,0,0,0,0,1,0,true,17,2018-08-22,true,catalog,remote,trackdone
38_bcac9de0-b1d5-4f10-bc27-dbfcb8cdbc8a,2,13,t_dc3018c2-5b3a-48ce-b0f4-7e9921c65f07,false,false,false,true,0,1,0,0,0,0,true,17,2018-08-22,true,catalog,trackdone,trackdone
38_bcac9de0-b1d5-4f10-bc27-dbfcb8cdbc8a,3,13,t_9691da77-9813-4d70-9126-ebbfcc6bd403,false,true,true,false,0,0,1,1,0,0,true,17,2018-08-22,true,catalog,trackdone,fwdbtn
38_bcac9de0-b1d5-4f10-bc27-dbfcb8cdbc8a,4,13,t_c6c5156c-daff-4a22-aafd-58073ed8f4c7,false,false,true,false,0,1,0,0,0,0,true,17,2018-08-22,true,catalog,fwdbtn,fwdbtn
38_bcac9de0-b1d5-4f10-bc27-dbfcb8cdbc8a,5,13,t_da767a59-0bbb-4dda-b8d2-ca4479f430f8,true,true,true,false,0,1,0,0,0,0,true,17,2018-08-22,true,catalog,fwdbtn,fwdbtn
38_bcac9de0-b1d5-4f10-bc27-dbfcb8cdbc8a,6,13,t_0b949ebc-92b3-4c0e-b445-d5efd4341df3,true,true,true,false,0,1,0,0,0,0,true,17,2018-08-22,true,catalog,fwdbtn,fwdbtn
38_bcac9de0-b1d5-4f10-bc27-dbfcb8cdbc8a,7,13,t_9f638855-bf59-4b4e-8cb2-37428e6deabf,true,true,true,false,0,1,0,0,0,0,true,17,2018-08-22,true,catalog,fwdbtn,fwdbtn
38_bcac9de0-b1d5-4f10-bc27-dbfcb8cdbc8a,8,13,t_d0f1d4a0-0366-475a-9d34-fbed3640e597,true,true,true,false,0,1,0,0,0,0,true,17,2018-08-22,true,catalog,fwdbtn,fwdbtn
38_bcac9de0-b1d5-4f10-bc27-dbfcb8cdbc8a,9,13,t_68175a50-7488-43af-9d1b-97c3ad17fa28,true,true,true,false,0,1,0,0,0,0,true,17,2018-08-22,true,catalog,fwdbtn,fwdbtn
38_bcac9de0-b1d5-4f10-bc27-dbfcb8cdbc8a,10,13,t_11c24c81-0265-4547-8ff9-ff17d19dd8fa,true,true,true,false,0,1,0,0,0,0,true,17,2018-08-22,true,catalog,fwdbtn,fwdbtn
38_bcac9de0-b1d5-4f10-bc27-dbfcb8cdbc8a,11,13,t_f9be67a9-6e6a-47be-9767-f90165549b8a,true,true,true,false,0,0,1,1,0,0,true,17,2018-08-22,true,catalog,fwdbtn,fwdbtn
38_bcac9de0-b1d5-4f10-bc27-dbfcb8cdbc8a,12,13,t_cfc6c389-d1dc-4780-9479-c002aa7072e8,true,true,true,false,0,0,1,1,0,0,true,17,2018-08-22,true,catalog,fwdbtn,fwdbtn
38_bcac9de0-b1d5-4f10-bc27-dbfcb8cdbc8a,13,13,t_8ea7e252-ffd9-419b-8587-e79a5ccae74f,true,true,true,false,0,0,1,1,0,0,true,17,2018-08-22,true,catalog,fwdbtn,endplay
38_be4d3ec0-6ad6-48a6-8fc6-64a9b99f0143,1,15,t_cb037e99-3ee3-493e-8d38-06ee5705c1fb,false,false,false,true,0,0,0,0,0,0,false,20,2018-08-21,true,catalog,clickrow,trackdone
38_be4d3ec0-6ad6-48a6-8fc6-64a9b99f0143,2,15,t_18abb3bc-7bed-4ff1-8070-fd3ac0c455d1,false,false,false,true,1,1,0,0,0,0,false,20,2018-08-21,true,radio,clickrow,trackdone
38_be4d3ec0-6ad6-48a6-8fc6-64a9b99f0143,3,15,t_77b02acb-1b1f-4b36-b8fc-2c3e01892b9a,false,false,false,true,0,1,0,0,0,0,false,20,2018-08-21,true,radio,trackdone,trackdone
38_be4d3ec0-6ad6-48a6-8fc6-64a9b99f0143,4,15,t_1d06d2a9-8ddc-46b5-95fe-a4b601a03bbd,false,false,false,true,0,1,0,0,0,0,false,20,2018-08-21,true,radio,trackdone,trackdone
38_be4d3ec0-6ad6-48a6-8fc6-64a9b99f0143,5,15,t_a157ba98-7eae-4e7d-99d5-ed760b2c0978,false,false,false,true,0,1,0,0,0,0,false,20,2018-08-21,true,radio,trackdone,trackdone
38_be4d3ec0-6ad6-48a6-8fc6-64a9b99f0143,6,15,t_6e7a8126-72a6-41a4-b09c-da82ca44437c,false,false,false,true,0,1,0,0,0,0,false,21,2018-08-21,true,radio,trackdone,trackdone
