session_id,session_position,session_length,track_id_clean,skip_1,skip_2,skip_3,not_skipped,context_switch,no_pause_before_play,short_pause_before_play,long_pause_before_play,hist_user_behavior_n_seekfwd,hist_user_behavior_n_seekback,hist_user_behavior_is_shuffle,hour_of_day,date,premium,context_type,hist_user_behavior_reason_start,hist_user_behavior_reason_end
21_8e931681-d48c-48e5-9a91-67590654d31a,1,11,t_73a16f2f-0d28-40f7-a3d1-14567ac50fa0,false,false,true,false,0,0,0,0,0,0,true,15,2018-08-05,true,user_collection,trackdone,endplay
21_8e931681-d48c-48e5-9a91-67590654d31a,2,11,t_eb0063cc-948f-41d4-9dab-bf4b0e70d21e,false,false,true,false,1,1,0,0,0,0,true,15,2018-08-05,true,catalog,clickrow,fwdbtn
21_8e931681-d48c-48e5-9a91-67590654d31a,3,11,t_204562f8-e089-4305-be51-19913efdfbc6,false,false,true,false,0,1,0,0,0,0,true,15,2018-08-05,true,catalog,fwdbtn,fwdbtn
21_8e931681-d48c-48e5-9a91-67590654d31a,4,11,t_6dc02fe6-4d78-414a-8439-31240ee02270,false,false,true,false,0,1,0,0,0,0,true,15,2018-08-05,true,catalog,fwdbtn,fwdbtn
21_8e931681-d48c-48e5-9a91-67590654d31a,5,11,t_5718ab08-3a15-4d3f-9e63-42b2f6805e31,false,false,true,false,0,1,0,0,0,0,true,15,2018-08-05,true,catalog,fwdbtn,fwdbtn
21_8e931681-d48c-48e5-9a91-67590654d31a,6,11,t_338cb0f3-0035-418f-ab2d-3f9342815aaa,false,false,true,false,0,1,0,0,0,0,true,15,2018-08-05,true,catalog,fwdbtn,fwdbtn
21_8e931681-d48c-48e5-9a91-67590654d31a,7,11,t_bf17338d-830d-4890-b8e9-8ba41bb3349f,false,true,true,false,0,1,0,0,0,0,true,15,2018-08-05,true,catalog,fwdbtn,fwdbtn
21_8e931681-d48c-48e5-9a91-67590654d31a,8,11,t_2fd6279a-06cd-4d5d-9e54-1912f51bb3c3,true,true,true,false,0,1,0,0,0,0,true,15,2018-08-05,true,catalog,fwdbtn,fwdbtn
21_8e931681-d48c-48e5-9a91-67590654d31a,9,11,t_297efa33-b070-4e5d-bb42-111237295b6c,false,false,true,false,0,1,0,0,0,0,true,15,2018-08-05,true,catalog,fwdbtn,fwdbtn
21_8e931681-d48c-48e5-9a91-67590654d31a,10,11,t_e8fa3463-7ef7-4ca5-8e65-2df979012c34,false,false,false,true,0,1,0,0,0,0,true,15,2018-08-05,true,catalog,fwdbtn,trackdone
21_8e931681-d48c-48e5-9a91-67590654d31a,11,11,t_4319026b-d2b5-478d-bf37-8f2873645c5c,false,false,true,false,0,0,1,1,0,0,true,15,2018-08-05,true,catalog,trackdone,fwdbtn
21_95124507-ad8f-4cd7-abe1-a1b594f9b6c9,1,10,t_6c40639d-8055-4e1e-a04e-1a99949f8e5d,false,false,true,false,0,0,0,0,0,0,false,17,2018-08-05,true,catalog,trackdone,backbtn
21_95124507-ad8f-4cd7-abe1-a1b594f9b6c9,2,10,t_9e62627e-a1d4-4642-ad7e-15f8027550f4,true,true,true,false,0,1,0,0,0,0,false,17,2018-08-05,true,catalog,backbtn,fwdbtn
21_95124507-ad8f-4cd7-abe1-a1b594f9b6c9,3,10,t_6c40639d-8055-4e1e-a04e-1a99949f8e5d,false,false,false,true,0,1,0,0,0,0,false,17,2018-08-05,true,catalog,fwdbtn,trackdone
21_95124507-ad8f-4cd7-abe1-a1b594f9b6c9,4,10,t_6899a976-7487-488b-89b8-30b5bf6d35cc,false,false,false,true,0,1,0,0,0,0,false,17,2018-08-05,true,catalog,trackdone,trackdone
21_95124507-ad8f-4cd7-abe1-a1b594f9b6c9,5,10,t_3cd2339e-3159-4f41-9a18-00a64fc0646a,false,false,false,true,0,1,0,0,0,0,false,17,2018-08-05,true,catalog,trackdone,trackdone
21_95124507-ad8f-4cd7-abe1-a1b594f9b6c9,6,10,t_fa5ebc45-2787-4070-83bd-1d2daad1f4d6,false,false,false,true,0,1,0,0,0,0,false,17,2018-08-05,true,catalog,trackdone,trackdone
21_95124507-ad8f-4cd7-abe1-a1b594f9b6c9,7,10,t_f51251b3-8dab-463c-9f29-b3ea30f82068,false,false,false,true,0,1,0,0,0,0,false,17,2018-08-05,true,catalog,trackdone,trackdone
21_95124507-ad8f-4cd7-abe1-a1b594f9b6c9,8,10,t_64665592-8ce3-43f5-8b47-cf28892455dd,false,false,false,true,0,1,0,0,0,0,false,17,2018-08-05,true,catalog,trackdone,trackdone
21_95124507-ad8f-4cd7-abe1-a1b594f9b6c9,9,10,t_8fdbc058-c5ac-43bf-915b-0dcfb041462d,false,false,false,true,0,1,0,0,0,0,false,17,2018-08-05,true,catalog,trackdone,trackdone
21_95124507-ad8f-4cd7-abe1-a1b594f9b6c9,10,10,t_a050c908-8b06-47fc-844e-f63a54c969a1,false,false,false,true,0,1,0,0,0,0,false,18,2018-08-05,true,catalog,trackdone,trackdone
21_99970872-2160-4777-bdf4-8970db0cc551,1,20,t_9229bbff-130d-4668-8e84-6b35c7b7cea0,true,true,true,false,0,0,0,0,0,0,true,18,2018-08-05,false,user_collection,fwdbtn,fwdbtn
21_99970872-2160-4777-bdf4-8970db0cc551,2,20,t_f4292df1-56fa-4d88-bb06-64801e4e2307,true,true,true,false,0,0,1,1,0,0,true,18,2018-08-05,false,user_collection,fwdbtn,fwdbtn
21_99970872-2160-4777-bdf4-8970db0cc551,3,20,t_2cc9141b-edba-4384-8c3f-669a16715d9a,true,true,true,false,0,1,0,0,0,0,true,18,2018-08-05,false,user_collection,fwdbtn,fwdbtn
21_99970872-2160-4777-bdf4-8970db0cc551,4,20,t_d376be2e-718f-4f3b-834b-9891027bad74,true,true,true,false,0,0,1,1,0,0,true,18,2018-08-05,false,user_collection,fwdbtn,fwdbtn
21_99970872-2160-4777-bdf4-8970db0cc551,5,20,t_600b4e2d-1842-47e2-a4ac-354c847bd8ad,true,true,true,false,0,0,1,1,0,0,true,18,2018-08-05,false,user_collection,fwdbtn,fwdbtn
21_99970872-2160-4777-bdf4-8970db0cc551,6,20,t_f0156e44-059d-431b-b5a8-eb457d777050,true,true,true,false,0,1,0,0,0,0,true,18,2018-08-05,false,user_collection,fwdbtn,fwdbtn
21_99970872-2160-4777-bdf4-8970db0cc551,7,20,t_9a008295-d9a4-45f6-a179-7288879cf497,true,true,true,false,0,1,0,0,0,0,true,18,2018-08-05,false,user_collection,fwdbtn,fwdbtn
21_99970872-2160-4777-bdf4-8970db0cc551,8,20,t_b2d25c12-7ee4-418d-9fdc-dc2dc10cb454,false,true,true,false,0,0,1,1,0,0,true,18,2018-08-05,false,user_collection,fwdbtn,fwdbtn
21_99970872-2160-4777-bdf4-8970db0cc551,9,20,t_3bac8ccc-6c22-484d-b729-fb15f4fcb40d,true,true,true,false,0,1,0,0,0,0,true,18,2018-08-05,false,user_collection,fwdbtn,fwdbtn
21_99970872-2160-4777-bdf4-8970db0cc551,10,20,t_ccaa489d-2ce8-4267-ac9e-99c5a4bd5f82,true,true,true,false,0,0,1,1,0,0,true,18,2018-08-05,false,user_collection,fwdbtn,fwdbtn
21_99970872-2160-4777-bdf4-8970db0cc551,11,20,t_04d8710a-7efd-4b59-b0dc-843ceded4532,true,true,true,false,0,1,0,0,0,0,true,18,2018-08-05,false,user_collection,fwdbtn,fwdbtn
21_99970872-2160-4777-bdf4-8970db0cc551,12,20,t_15e57882-82ab-4461-9452-117a42a232cb,true,true,true,false,0,0,1,1,0,0,true,18,2018-08-05,false,user_collection,fwdbtn,fwdbtn
21_99970872-2160-4777-bdf4-8970db0cc551,13,20,t_703c921b-3eb8-40ea-b727-fc598020bf54,true,true,true,false,0,0,1,1,0,0,true,18,2018-08-05,false,user_collection,fwdbtn,fwdbtn
21_99970872-2160-4777-bdf4-8970db0cc551,14,20,t_3593868e-35c2-4666-bb49-300e888c44f6,true,true,true,false,0,0,1,1,0,0,true,18,2018-08-05,false,user_collection,fwdbtn,fwdbtn
21_99970872-2160-4777-bdf4-8970db0cc551,15,20,t_222edb22-ccae-4589-9fb7-a9c06d38e31d,false,true,true,false,0,0,1,1,0,0,true,18,2018-08-05,false,user_collection,fwdbtn,fwdbtn
21_99970872-2160-4777-bdf4-8970db0cc551,16,20,t_f4575c82-b7e8-491f-8124-c4530d20f383,true,true,true,false,0,1,0,0,0,0,true,18,2018-08-05,false,user_collection,fwdbtn,fwdbtn
21_99970872-2160-4777-bdf4-8970db0cc551,17,20,t_9bb0ca00-94fd-4c91-beb3-f75a7690d739,false,false,false,true,0,0,0,1,0,0,true,18,2018-08-05,false,user_collection,fwdbtn,trackdone
21_99970872-2160-4777-bdf4-8970db0cc551,18,20,t_dd3928a7-1e78-487f-a4f1-862039fd35ae,false,false,false,true,0,0,1,1,0,0,true,18,2018-08-05,false,user_collection,trackdone,trackdone
21_99970872-2160-4777-bdf4-8970db0cc551,19,20,t_c387316a-d7d4-4afd-ac24-eb34a7f5f83f,true,true,true,false,0,0,1,1,0,0,true,18,2018-08-05,false,user_collection,trackdone,fwdbtn
21_99970872-2160-4777-bdf4-8970db0cc551,20,20,t_c6c16d8c-65c3-4abb-abc1-b53de7ef8f30,false,false,false,true,0,1,0,0,0,0,true,18,2018-08-05,false,user_collection,fwdbtn,trackdone
21_9a30db5c-78e3-4b61-a8c6-239f07956fcc,1,13,t_96772389-66d7-4d81-acdc-7b0321ab5cc2,false,false,false,true,0,0,0,0,0,0,false,6,2018-08-05,false,user_collection,fwdbtn,trackdone
21_9a30db5c-78e3-4b61-a8c6-239f07956fcc,2,13,t_631e2b62-00e2-4be8-abe0-b70d2174f1ad,false,false,false,true,0,1,0,0,0,0,false,6,2018-08-05,false,user_collection,trackdone,trackdone
21_9a30db5c-78e3-4b61-a8c6-239f07956fcc,3,13,t_38f2241e-7155-4406-ace9-9f3606458c41,false,false,true,false,0,1,0,0,0,0,false,6,2018-08-05,false,user_collection,trackdone,fwdbtn
21_9a30db5c-78e3-4b61-a8c6-239f07956fcc,4,13,t_59237d81-5c6e-48b3-86d0-aae715f6057b,true,true,true,false,0,1,0,0,0,0,false,6,2018-08-05,false,user_collection,fwdbtn,fwdbtn
21_9a30db5c-78e3-4b61-a8c6-239f07956fcc,5,13,t_44dec82a-0c6c-4b98-ba82-24356a27eece,true,true,true,false,0,1,0,0,0,0,false,6,2018-08-05,false,user_collection,fwdbtn,fwdbtn
21_9a30db5c-78e3-4b61-a8c6-239f07956fcc,6,13,t_d18a8f81-0bdf-45a7-ab68-fe8e4e19dab8,false,true,true,false,0,1,0,0,0,0,false,6,2018-08-05,false,user_collection,fwdbtn,endplay
21_9a30db5c-78e3-4b61-a8c6-239f07956fcc,7,13,t_d9592d8d-1525-4bf2-b8fa-977ea8d32b54,false,false,false,true,0,1,0,0,0,0,false,6,2018-08-05,false,user_collection,clickrow,trackdone
21_9a30db5c-78e3-4b61-a8c6-239f07956fcc,8,13,t_d19f7728-460c-4995-a83d-af088bd1de03,false,false,true,false,0,1,0,0,0,0,false,6,2018-08-05,false,user_collection,trackdone,fwdbtn
21_9a30db5c-78e3-4b61-a8c6-239f07956fcc,9,13,t_c45f01b7-06af-4d68-8306-c93cafccb237,true,true,true,false,0,1,0,0,0,0,false,6,2018-08-05,false,user_collection,fwdbtn,fwdbtn
21_9a30db5c-78e3-4b61-a8c6-239f07956fcc,10,13,t_adaba8f3-291b-4c13-81e8-b61674f96e35,true,true,true,false,0,1,0,0,0,0,false,6,2018-08-05,false,user_collection,fwdbtn,fwdbtn
21_9a30db5c-78e3-4b61-a8c6-239f07956fcc,11,13,t_2bc06331-5b31-49b2-bfb1-a265aa7d26c9,false,true,true,false,0,1,0,0,0,0,false,6,2018-08-05,false,user_collection,fwdbtn,fwdbtn
21_9a30db5c-78e3-4b61-a8c6-239f07956fcc,12,13,t_7071f563-f91d-4c0b-af0d-a0dc44d28f85,true,true,true,false,0,1,0,0,0,0,false,6,2018-08-05,false,user_collection,fwdbtn,fwdbtn
21_9a30db5c-78e3-4b61-a8c6-239f07956fcc,13,13,t_406b05b5-9c76-4d7d-8055-ef816dedc7f1,false,false,true,false,0,1,0,0,0,0,false,6,2018-08-05,false,user_collection,fwdbtn,fwdbtn
21_9b902a85-00cb-483c-af2f-ea08c7d638e9,1,20,t_d3feab1a-6445-49b5-8d54-503565cb7109,false,false,false,true,0,0,0,0,0,0,false,11,2018-08-05,true,catalog,clickrow,trackdone
21_9b902a85-00cb-483c-af2f-ea08c7d638e9,2,20,t_e9c5c2a7-8845-4e49-9257-70533beae21e,false,false,true,false,0,1,0,0,0,0,false,11,2018-08-05,true,catalog,trackdone,endplay
21_9b902a85-00cb-483c-af2f-ea08c7d638e9,3,20,t_d8e5e57c-238b-4b4c-bfb1-dd65853fe3d4,true,true,true,false,1,1,0,0,0,0,true,11,2018-08-05,true,editorial_playlist,appload,endplay
21_9b902a85-00cb-483c-af2f-ea08c7d638e9,4,20,t_7353ea5d-c4d9-417a-abde-7743acde4ff6,false,false,false,true,1,1,0,0,0,0,false,11,2018-08-05,true,catalog,clickrow,trackdone
21_9b902a85-00cb-483c-af2f-ea08c7d638e9,5,20,t_a4f42927-fc22-49e8-97ce-956d728efdf5,false,false,false,true,0,1,0,0,0,0,false,11,2018-08-05,true,catalog,trackdone,trackdone
21_9b902a85-00cb-483c-af2f-ea08c7d638e9,6,20,t_0215390c-7ddb-47f0-8c94-d2f75bedbea2,false,false,true,false,1,0,1,1,0,0,false,11,2018-08-05,true,radio,clickrow,endplay
21_9b902a85-00cb-483c-af2f-ea08c7d638e9,7,20,t_bacf06d3-9185-4183-84ea-ff0db51475ce,false,true,true,false,1,0,1,1,0,0,false,11,2018-08-05,true,editorial_playlist,clickrow,endplay
21_9b902a85-00cb-483c-af2f-ea08c7d638e9,8,20,t_6e507f8e-0472-4ff6-bbca-dc713101f5fb,false,false,false,true,1,1,0,0,0,0,false,11,2018-08-05,true,catalog,clickrow,trackdone
21_9b902a85-00cb-483c-af2f-ea08c7d638e9,9,20,t_5c42bbed-a34c-417b-a76b-b20e7706ad5d,true,true,true,false,1,0,1,1,0,0,false,11,2018-08-05,true,radio,clickrow,endplay
21_9b902a85-00cb-483c-af2f-ea08c7d638e9,10,20,t_6e507f8e-0472-4ff6-bbca-dc713101f5fb,false,false,false,true,1,1,0,0,0,0,false,11,2018-08-05,true,catalog,clickrow,trackdone
21_9b902a85-00cb-483c-af2f-ea08c7d638e9,11,20,t_5c42bbed-a34c-417b-a76b-b20e7706ad5d,false,true,true,false,1,1,0,0,0,0,false,11,2018-08-05,true,radio,clickrow,endplay
21_9b902a85-00cb-483c-af2f-ea08c7d638e9,12,20,t_bacf06d3-9185-4183-84ea-ff0db51475ce,false,false,false,true,1,1,0,0,0,0,false,11,2018-08-05,true,editorial_playlist,clickrow,trackdone
21_9b902a85-00cb-483c-af2f-ea08c7d638e9,13,20,t_7add32a6-3e97-4361-9406-1b3163b33d6d,false,false,false,true,0,1,0,0,0,0,false,11,2018-08-05,true,editorial_playlist,trackdone,trackdone
21_9b902a85-00cb-483c-af2f-ea08c7d638e9,14,20,t_78b908e3-62db-4021-ac90-2ed146bcea8d,false,false,false,true,0,0,1,1,0,0,false,11,2018-08-05,true,editorial_playlist,trackdone,trackdone
21_9b902a85-00cb-483c-af2f-ea08c7d638e9,15,20,t_8a05a782-0d94-4efb-9cd1-1845366f3784,false,false,true,false,0,1,0,0,0,0,false,11,2018-08-05,true,editorial_playlist,trackdone,fwdbtn
21_9b902a85-00cb-483c-af2f-ea08c7d638e9,16,20,t_7533e7ff-568e-448b-904e-fc0c3a9ec87e,false,true,true,false,0,1,0,0,0,0,false,11,2018-08-05,true,editorial_playlist,fwdbtn,fwdbtn
21_9b902a85-00cb-483c-af2f-ea08c7d638e9,17,20,t_a0fa9956-ffc3-41c9-a344-e247baa0e321,false,false,false,true,0,1,0,0,0,0,false,11,2018-08-05,true,editorial_playlist,fwdbtn,trackdone
21_9b902a85-00cb-483c-af2f-ea08c7d638e9,18,20,t_d0c22c8c-7969-4d17-bf0d-d4fa3c04a768,false,true,true,false,0,0,1,1,0,0,false,11,2018-08-05,true,editorial_playlist,trackdone,fwdbtn
21_9b902a85-00cb-483c-af2f-ea08c7d638e9,19,20,t_f4c3f7d1-ea6b-48ab-a93e-690b61f49f73,false,false,true,false,0,1,0,0,0,0,false,11,2018-08-05,true,editorial_playlist,fwdbtn,fwdbtn
21_9b902a85-00cb-483c-af2f-ea08c7d638e9,20,20,t_c0de25db-8c01-4122-9991-27132e852a18,true,true,true,false,0,1,0,0,0,0,false,11,2018-08-05,true,editorial_playlist,fwdbtn,fwdbtn
21_9cb53dc6-e290-4032-be29-64d716055123,1,11,t_24374be8-ea7c-448b-8903-2a7594a3e358,false,false,false,true,0,0,0,0,0,0,false,23,2018-08-04,true,catalog,clickrow,trackdone
21_9cb53dc6-e290-4032-be29-64d716055123,2,11,t_ad18d76a-0d74-4e97-9458-6b5ed7da7cfb,false,false,true,false,0,0,1,1,0,0,false,23,2018-08-04,true,catalog,trackdone,endplay
21_9cb53dc6-e290-4032-be29-64d716055123,3,11,t_2029280f-6211-44bd-bb8c-3ac4a5f55ace,false,true,true,false,0,1,0,0,1,0,false,23,2018-08-04,true,catalog,clickrow,endplay
21_9cb53dc6-e290-4032-be29-64d716055123,4,11,t_20f98162-85f6-48cb-ad29-3aeeb020917e,true,true,true,false,0,1,0,0,0,0,false,23,2018-08-04,true,catalog,clickrow,endplay
21_9cb53dc6-e290-4032-be29-64d716055123,5,11,t_5a7a7d32-bc6d-47f1-bc19-0dc7758ef6cb,false,true,true,false,0,1,0,0,2,0,false,23,2018-08-04,true,catalog,clickrow,endplay
21_9cb53dc6-e290-4032-be29-64d716055123,6,11,t_08387371-b3d3-4f25-a6f2-6076376de45a,true,true,true,false,0,1,0,0,1,0,false,23,2018-08-04,true,catalog,clickrow,endplay
21_9cb53dc6-e290-4032-be29-64d716055123,7,11,t_8f353e7a-4cfb-4123-8323-9aaf67a495b2,true,true,true,false,0,0,1,1,1,0,false,23,2018-08-04,true,catalog,clickrow,endplay
21_9cb53dc6-e290-4032-be29-64d716055123,8,11,t_2029280f-6211-44bd-bb8c-3ac4a5f55ace,false,false,true,false,0,1,0,0,1,0,false,0,2018-08-05,true,catalog,clickrow,trackdone
21_9cb53dc6-e290-4032-be29-64d716055123,9,11,t_36619b94-a6b1-4194-9de6-8ffee358018b,false,true,true,false,0,1,0,0,0,0,false,0,2018-08-05,true,catalog,trackdone,fwdbtn
21_9cb53dc6-e290-4032-be29-64d716055123,10,11,t_ef1e8403-668c-4e62-989f-a8d74cec51af,false,false,true,false,0,1,0,0,0,0,false,0,2018-08-05,true,catalog,fwdbtn,endplay
21_9cb53dc6-e290-4032-be29-64d716055123,11,11,t_81af290f-6563-496e-91a4-eecea9ac558f,false,false,false,true,0,1,0,0,0,0,false,0,2018-08-05,true,catalog,clickrow,trackdone
21_9e62f808-dfb6-40e4-99ee-23a1fcedcaed,1,12,t_22988c74-7c37-4654-93a3-bedeb9c0cc81,false,false,true,false,0,0,0,0,0,0,false,12,2018-08-05,false,catalog,clickrow,endplay
21_9e62f808-dfb6-40e4-99ee-23a1fcedcaed,2,12,t_ccaa489d-2ce8-4267-ac9e-99c5a4bd5f82,false,false,true,false,1,0,1,1,0,0,false,12,2018-08-05,false,catalog,clickrow,fwdbtn
21_9e62f808-dfb6-40e4-99ee-23a1fcedcaed,3,12,t_cc60b2ba-46b1-42fa-8aaa-a10bfaadbbd9,true,true,true,false,0,0,0,1,0,1,false,12,2018-08-05,false,catalog,fwdbtn,backbtn
21_9e62f808-dfb6-40e4-99ee-23a1fcedcaed,4,12,t_ccaa489d-2ce8-4267-ac9e-99c5a4bd5f82,true,true,true,false,0,0,1,1,0,0,false,12,2018-08-05,false,catalog,backbtn,backbtn
21_9e62f808-dfb6-40e4-99ee-23a1fcedcaed,5,12,t_ccaa489d-2ce8-4267-ac9e-99c5a4bd5f82,true,true,true,false,0,0,1,1,0,0,false,12,2018-08-05,false,catalog,clickrow,fwdbtn
21_9e62f808-dfb6-40e4-99ee-23a1fcedcaed,6,12,t_cc60b2ba-46b1-42fa-8aaa-a10bfaadbbd9,true,true,true,false,0,0,1,1,0,0,false,12,2018-08-05,false,catalog,fwdbtn,fwdbtn
21_9e62f808-dfb6-40e4-99ee-23a1fcedcaed,7,12,t_cc60b2ba-46b1-42fa-8aaa-a10bfaadbbd9,true,true,true,false,0,0,1,1,0,0,false,12,2018-08-05,false,catalog,fwdbtn,endplay
21_9e62f808-dfb6-40e4-99ee-23a1fcedcaed,8,12,t_77ead065-7c34-4045-ab46-2452b62e2efc,false,false,false,false,0,0,1,1,0,0,false,12,2018-08-05,false,catalog,clickrow,fwdbtn
21_9e62f808-dfb6-40e4-99ee-23a1fcedcaed,9,12,t_e671ed1a-e3c6-45a3-8cd9-6e0364a3bc73,false,false,false,true,0,0,1,1,0,0,false,12,2018-08-05,false,catalog,fwdbtn,trackdone
21_9e62f808-dfb6-40e4-99ee-23a1fcedcaed,10,12,t_3eaf5c35-2d0f-4eca-b25a-6ada91282c53,true,true,true,false,0,0,0,1,0,0,false,12,2018-08-05,false,catalog,trackdone,fwdbtn
21_9e62f808-dfb6-40e4-99ee-23a1fcedcaed,11,12,t_99819c9f-a485-4ef1-b28e-dcf08c09d488,false,false,false,true,0,0,0,1,0,2,false,13,2018-08-05,false,catalog,fwdbtn,endplay
21_9e62f808-dfb6-40e4-99ee-23a1fcedcaed,12,12,t_e98153f5-dba9-44dc-b369-e534a86f2522,false,false,true,false,0,1,0,0,0,0,false,13,2018-08-05,false,catalog,clickrow,endplay
21_a565c4db-e2aa-4dff-b9ed-af0a6828e9cb,1,20,t_e6a85a4f-ab6c-44c3-81d9-c15397040855,false,false,false,true,0,0,0,0,4,8,false,14,2018-08-05,true,catalog,fwdbtn,fwdbtn
21_a565c4db-e2aa-4dff-b9ed-af0a6828e9cb,2,20,t_af461cb7-6192-4e5c-9aa9-507f8f10a762,true,true,true,false,0,1,0,0,0,0,false,14,2018-08-05,true,catalog,fwdbtn,fwdbtn
21_a565c4db-e2aa-4dff-b9ed-af0a6828e9cb,3,20,t_c1943b49-27be-472b-88e5-85ccae1d3d30,false,false,true,false,0,1,0,0,4,1,false,14,2018-08-05,true,catalog,fwdbtn,trackdone
21_a565c4db-e2aa-4dff-b9ed-af0a6828e9cb,4,20,t_fa520cb6-c2d4-481d-a8f5-bda5df0f50fc,false,true,true,false,0,0,1,1,1,0,false,14,2018-08-05,true,catalog,trackdone,fwdbtn
21_a565c4db-e2aa-4dff-b9ed-af0a6828e9cb,5,20,t_be715c8a-aa86-4096-9aab-3da50f401e40,true,true,true,false,0,1,0,0,0,0,false,14,2018-08-05,true,catalog,fwdbtn,fwdbtn
21_a565c4db-e2aa-4dff-b9ed-af0a6828e9cb,6,20,t_bcc51871-ef3b-47c3-9625-8c584d619a05,true,true,true,false,0,1,0,0,0,0,false,14,2018-08-05,true,catalog,fwdbtn,backbtn
21_a565c4db-e2aa-4dff-b9ed-af0a6828e9cb,7,20,t_be715c8a-aa86-4096-9aab-3da50f401e40,false,true,true,false,0,1,0,0,1,0,false,14,2018-08-05,true,catalog,backbtn,fwdbtn
21_a565c4db-e2aa-4dff-b9ed-af0a6828e9cb,8,20,t_bcc51871-ef3b-47c3-9625-8c584d619a05,true,true,true,false,0,1,0,0,0,0,false,14,2018-08-05,true,catalog,fwdbtn,fwdbtn
