session_id,session_position,session_length,track_id_clean,skip_1,skip_2,skip_3,not_skipped,context_switch,no_pause_before_play,short_pause_before_play,long_pause_before_play,hist_user_behavior_n_seekfwd,hist_user_behavior_n_seekback,hist_user_behavior_is_shuffle,hour_of_day,date,premium,context_type,hist_user_behavior_reason_start,hist_user_behavior_reason_end
0_0bfdcf68-7e04-483f-b319-0f8b2a65d00e,1,15,t_7196dc8e-f45f-49f8-bcb4-51b3579f5189,false,false,true,false,0,0,0,0,2,0,false,8,2018-07-15,true,personalized_playlist,appload,trackdone
0_0bfdcf68-7e04-483f-b319-0f8b2a65d00e,2,15,t_930385d3-f771-4cdc-a806-0974f4b39655,false,false,true,false,0,1,0,0,0,0,false,8,2018-07-15,true,personalized_playlist,trackdone,fwdbtn
0_0bfdcf68-7e04-483f-b319-0f8b2a65d00e,3,15,t_1676bbeb-fc65-42ab-bf0d-6a18c2a9d4e0,false,true,true,false,0,1,0,0,0,0,false,8,2018-07-15,true,personalized_playlist,fwdbtn,fwdbtn
0_0bfdcf68-7e04-483f-b319-0f8b2a65d00e,4,15,t_3895e2df-d59e-48a0-9f1c-6a42f92f23d5,false,false,false,true,0,1,0,0,0,0,false,8,2018-07-15,true,personalized_playlist,fwdbtn,trackdone
0_0bfdcf68-7e04-483f-b319-0f8b2a65d00e,5,15,t_518d6143-674a-41ca-9adc-7330770fb281,false,false,false,true,0,1,0,0,0,0,false,8,2018-07-15,true,personalized_playlist,trackdone,trackdone
0_0bfdcf68-7e04-483f-b319-0f8b2a65d00e,6,15,t_748690fa-6aeb-42a5-89cb-4d0072884c5a,false,false,false,true,0,1,0,0,0,0,false,8,2018-07-15,true,personalized_playlist,trackdone,trackdone
0_0bfdcf68-7e04-483f-b319-0f8b2a65d00e,7,15,t_979e5259-f41c-405e-8def-7fd56c43ae8c,false,false,false,true,0,1,0,0,0,0,false,8,2018-07-15,true,personalized_playlist,trackdone,trackdone
0_0bfdcf68-7e04-483f-b319-0f8b2a65d00e,8,15,t_e37c162c-57dc-436c-944a-038b738451b3,false,false,false,true,0,1,0,0,0,0,false,8,2018-07-15,true,personalized_playlist,trackdone,trackdone
0_0bfdcf68-7e04-483f-b319-0f8b2a65d00e,9,15,t_f762e9dd-f385-4cd5-9a6a-cb8df57b303f,false,false,false,true,0,1,0,0,0,0,false,8,2018-07-15,true,personalized_playlist,trackdone,trackdone
0_0bfdcf68-7e04-483f-b319-0f8b2a65d00e,10,15,t_ec8691a9-2ed0-4956-b695-d48f81923bc2,false,false,false,true,0,1,0,0,0,0,false,8,2018-07-15,true,personalized_playlist,trackdone,trackdone
0_0bfdcf68-7e04-483f-b319-0f8b2a65d00e,11,15,t_e2dfdf81-5497-4663-a9c7-98325b571b3c,false,false,false,true,0,1,0,0,0,0,false,8,2018-07-15,true,personalized_playlist,trackdone,trackdone
0_0bfdcf68-7e04-483f-b319-0f8b2a65d00e,12,15,t_355a0bd9-4a32-4d8d-9578-971a411f011e,false,false,false,true,0,0,1,1,0,0,false,8,2018-07-15,true,personalized_playlist,trackdone,trackdone
0_0bfdcf68-7e04-483f-b319-0f8b2a65d00e,13,15,t_7bb31aad-f5dc-4412-9d67-1dc12c82c032,false,false,false,true,0,1,0,0,0,0,false,8,2018-07-15,true,personalized_playlist,trackdone,trackdone
0_0bfdcf68-7e04-483f-b319-0f8b2a65d00e,14,15,t_0b01076d-4273-40e5-8242-7c850182597d,false,false,false,true,0,0,0,1,0,0,false,9,2018-07-15,true,personalized_playlist,trackdone,trackdone
0_0bfdcf68-7e04-483f-b319-0f8b2a65d00e,15,15,t_84914e2b-3556-4646-a960-61d35cd40cf5,false,false,true,false,0,0,1,1,0,0,false,9,2018-07-15,true,personalized_playlist,trackdone,fwdbtn
0_1c993d94-5b03-40ff-9ef8-017e9776718d,1,20,t_dee1b329-229c-4747-881c-8bca72d5f1b4,true,true,true,false,0,0,0,0,1,0,true,20,2018-07-14,true,catalog,clickrow,endplay
0_1c993d94-5b03-40ff-9ef8-017e9776718d,2,20,t_d5a9f89e-32ce-4e44-bf4f-1af27a91f631,false,false,true,false,0,1,0,0,0,0,true,20,2018-07-14,true,catalog,clickrow,endplay
0_1c993d94-5b03-40ff-9ef8-017e9776718d,3,20,t_b905c13c-670f-4ae1-a139-84b981045794,false,true,true,false,1,1,0,0,0,0,true,20,2018-07-14,true,user_collection,clickrow,endplay
0_1c993d94-5b03-40ff-9ef8-017e9776718d,4,20,t_aad26771-3c08-4d8b-825e-9cafd09bec80,false,true,true,false,0,1,0,0,0,0,true,20,2018-07-14,true,user_collection,clickrow,endplay
0_1c993d94-5b03-40ff-9ef8-017e9776718d,5,20,t_8f9f2397-334b-48ee-9120-96d9ddf32f92,false,true,true,false,1,1,0,0,0,0,true,20,2018-07-14,true,charts,clickrow,fwdbtn
0_1c993d94-5b03-40ff-9ef8-017e9776718d,6,20,t_312b3509-48c1-4928-a6e5-d3e7a51c216b,false,true,true,false,0,1,0,0,3,0,true,20,2018-07-14,true,charts,fwdbtn,fwdbtn
0_1c993d94-5b03-40ff-9ef8-017e9776718d,7,20,t_9eaeeb42-4985-4bcc-be17-ef386629b2c5,true,true,true,false,0,1,0,0,0,0,true,20,2018-07-14,true,charts,fwdbtn,fwdbtn
0_1c993d94-5b03-40ff-9ef8-017e9776718d,8,20,t_46877fc5-2f15-472b-831b-f0a94ca2455f,true,true,true,false,0,1,0,0,0,0,true,20,2018-07-14,true,charts,fwdbtn,fwdbtn
0_1c993d94-5b03-40ff-9ef8-017e9776718d,9,20,t_a0fa9956-ffc3-41c9-a344-e247baa0e321,false,false,true,false,0,1,0,0,2,0,true,20,2018-07-14,true,charts,fwdbtn,trackdone
0_1c993d94-5b03-40ff-9ef8-017e9776718d,10,20,t_1068d23a-869d-4d5d-9555-f6fd1744541e,false,false,false,true,0,1,0,0,0,0,true,20,2018-07-14,true,charts,trackdone,trackdone
0_1c993d94-5b03-40ff-9ef8-017e9776718d,11,20,t_a7aa673d-9c8b-4e6a-985e-ec91ed5727e9,true,true,true,false,0,0,1,1,0,0,true,20,2018-07-14,true,charts,trackdone,fwdbtn
0_1c993d94-5b03-40ff-9ef8-017e9776718d,12,20,t_9a31436c-a57a-4d7a-9bbc-50f0deca33de,true,true,true,false,0,1,0,0,0,0,true,20,2018-07-14,true,charts,fwdbtn,fwdbtn
0_1c993d94-5b03-40ff-9ef8-017e9776718d,13,20,t_e5f5952b-527c-41df-bacb-db16883d66c2,true,true,true,false,0,1,0,0,0,0,true,20,2018-07-14,true,charts,fwdbtn,fwdbtn
0_1c993d94-5b03-40ff-9ef8-017e9776718d,14,20,t_f3c3c11b-76c3-401e-afbc-0182f37629bc,true,true,true,false,0,1,0,0,0,0,true,20,2018-07-14,true,charts,fwdbtn,fwdbtn
0_1c993d94-5b03-40ff-9ef8-017e9776718d,15,20,t_1dba18ad-1ddb-4e97-983b-4af57e18d84a,true,true,true,false,0,1,0,0,0,0,true,20,2018-07-14,true,charts,fwdbtn,fwdbtn
0_1c993d94-5b03-40ff-9ef8-017e9776718d,16,20,t_52fc9bcf-ce50-43fc-9498-c2c8421a33e7,true,true,true,false,0,1,0,0,0,0,true,20,2018-07-14,true,charts,fwdbtn,fwdbtn
0_1c993d94-5b03-40ff-9ef8-017e9776718d,17,20,t_78b908e3-62db-4021-ac90-2ed146bcea8d,false,false,true,false,0,1,0,0,0,0,true,20,2018-07-14,true,charts,fwdbtn,fwdbtn
0_1c993d94-5b03-40ff-9ef8-017e9776718d,18,20,t_b362a386-e30e-46be-bb44-af6efd02260f,false,true,true,false,0,1,0,0,0,0,true,20,2018-07-14,true,charts,fwdbtn,fwdbtn
0_1c993d94-5b03-40ff-9ef8-017e9776718d,19,20,t_fb493d48-c98a-4101-8091-70d3a520d2c6,false,false,true,false,0,1,0,0,0,0,true,20,2018-07-14,true,charts,fwdbtn,fwdbtn
0_1c993d94-5b03-40ff-9ef8-017e9776718d,20,20,t_338cb0f3-0035-418f-ab2d-3f9342815aaa,true,true,true,false,0,1,0,0,0,0,true,20,2018-07-14,true,charts,fwdbtn,fwdbtn
0_1d52699e-9c57-429a-8be9-63eba0897c61,1,11,t_98e73634-8f33-4275-b544-3451553f431e,false,false,false,true,0,0,0,0,0,0,true,21,2018-07-14,false,editorial_playlist,trackdone,trackdone
0_1d52699e-9c57-429a-8be9-63eba0897c61,2,11,t_8c4d29b1-e0bf-464c-88f7-ac19240cbba0,false,false,true,false,0,0,1,1,0,0,true,21,2018-07-14,false,editorial_playlist,trackdone,fwdbtn
0_1d52699e-9c57-429a-8be9-63eba0897c61,3,11,t_2fd6279a-06cd-4d5d-9e54-1912f51bb3c3,false,true,true,false,0,0,0,1,0,0,true,21,2018-07-14,false,editorial_playlist,fwdbtn,fwdbtn
0_1d52699e-9c57-429a-8be9-63eba0897c61,4,11,t_7a1ec56c-92d9-4ee5-a648-b575d8099636,true,true,true,false,0,1,0,0,0,0,true,21,2018-07-14,false,editorial_playlist,fwdbtn,fwdbtn
0_1d52699e-9c57-429a-8be9-63eba0897c61,5,11,t_eb0063cc-948f-41d4-9dab-bf4b0e70d21e,false,false,false,true,0,1,0,0,0,0,true,22,2018-07-14,false,editorial_playlist,fwdbtn,trackdone
0_1d52699e-9c57-429a-8be9-63eba0897c61,6,11,t_4319026b-d2b5-478d-bf37-8f2873645c5c,false,false,false,true,0,1,0,0,0,0,true,22,2018-07-14,false,editorial_playlist,trackdone,trackdone
0_1d52699e-9c57-429a-8be9-63eba0897c61,7,11,t_f5205a27-c6b0-4c4d-b45f-312798372619,false,false,false,true,0,1,0,0,0,0,true,22,2018-07-14,false,editorial_playlist,trackdone,trackdone
0_1d52699e-9c57-429a-8be9-63eba0897c61,8,11,t_76370387-0d7d-4c2b-ad19-c9cd14bc960c,false,false,false,true,0,1,0,0,0,0,true,22,2018-07-14,false,editorial_playlist,trackdone,trackdone
0_1d52699e-9c57-429a-8be9-63eba0897c61,9,11,t_40aba174-eec4-401a-a252-353aec0bb626,false,false,true,false,0,0,1,1,0,0,true,22,2018-07-14,false,editorial_playlist,trackdone,fwdbtn
0_1d52699e-9c57-429a-8be9-63eba0897c61,10,11,t_ff3a4bbd-b6cd-4fd7-81b5-da9e843a9adf,true,true,true,false,0,1,0,0,0,0,true,22,2018-07-14,false,editorial_playlist,fwdbtn,fwdbtn
0_1d52699e-9c57-429a-8be9-63eba0897c61,11,11,t_b27bbdf1-d9dc-4fb8-8d58-81409a63cd1f,false,false,true,false,0,0,1,1,0,0,true,22,2018-07-14,false,editorial_playlist,fwdbtn,fwdbtn
0_2352fbcb-beb1-4705-a449-6169aae30ebe,1,13,t_3b23fc8b-8116-4959-bd2a-f0d9751f89b4,true,true,true,false,0,0,0,0,0,0,true,17,2018-07-14,true,user_collection,fwdbtn,fwdbtn
0_2352fbcb-beb1-4705-a449-6169aae30ebe,2,13,t_91e1f856-8e6a-410a-9a0c-04d71217ca63,true,true,true,false,0,1,0,0,0,0,true,17,2018-07-14,true,user_collection,fwdbtn,fwdbtn
0_2352fbcb-beb1-4705-a449-6169aae30ebe,3,13,t_3b10af8a-622e-4abd-b0bc-bf57338b24d2,true,true,true,false,0,1,0,0,0,0,true,17,2018-07-14,true,user_collection,fwdbtn,fwdbtn
0_2352fbcb-beb1-4705-a449-6169aae30ebe,4,13,t_d75e25af-5448-458c-82d2-54caf571f78a,true,true,true,false,0,1,0,0,0,0,true,17,2018-07-14,true,user_collection,fwdbtn,fwdbtn
0_2352fbcb-beb1-4705-a449-6169aae30ebe,5,13,t_7a66d002-10da-4121-855e-7fe38e24a433,false,false,false,true,0,1,0,0,0,0,true,17,2018-07-14,true,user_collection,fwdbtn,trackdone
0_2352fbcb-beb1-4705-a449-6169aae30ebe,6,13,t_5ec1c4e9-d94e-4a7b-8fe8-4aafd8384107,false,false,false,true,0,1,0,0,0,0,true,17,2018-07-14,true,user_collection,trackdone,trackdone
0_2352fbcb-beb1-4705-a449-6169aae30ebe,7,13,t_33f23401-1dc9-4eef-8aed-9efb805f588c,false,false,false,true,0,1,0,0,0,0,true,17,2018-07-14,true,user_collection,trackdone,trackdone
0_2352fbcb-beb1-4705-a449-6169aae30ebe,8,13,t_a0b8826f-b7dc-45ac-b67d-6900a0b2b98f,false,false,true,false,0,0,1,1,0,0,true,17,2018-07-14,true,user_collection,trackdone,fwdbtn
0_2352fbcb-beb1-4705-a449-6169aae30ebe,9,13,t_d7189a7b-dfeb-40bb-8ecf-4d09b2545d67,true,true,true,false,0,1,0,0,0,0,true,17,2018-07-14,true,user_collection,fwdbtn,fwdbtn
0_2352fbcb-beb1-4705-a449-6169aae30ebe,10,13,t_8b7d8251-4c68-4094-aff1-92f7acd1f523,true,true,true,false,0,1,0,0,0,0,true,17,2018-07-14,true,user_collection,fwdbtn,fwdbtn
0_2352fbcb-beb1-4705-a449-6169aae30ebe,11,13,t_e8e94722-06a8-4a16-9c86-43635f50c1eb,true,true,true,false,0,1,0,0,0,0,true,17,2018-07-14,true,user_collection,fwdbtn,fwdbtn
0_2352fbcb-beb1-4705-a449-6169aae30ebe,12,13,t_aad26771-3c08-4d8b-825e-9cafd09bec80,false,false,false,true,0,1,0,0,0,0,true,17,2018-07-14,true,user_collection,fwdbtn,trackdone
0_2352fbcb-beb1-4705-a449-6169aae30ebe,13,13,t_0ceeb4b3-367c-4ee8-9921-5ac667470e0b,false,false,false,false,0,1,0,0,0,0,true,17,2018-07-14,true,user_collection,trackdone,trackdone
0_23ef022b-46ee-48f2-9937-7b89458518c2,1,11,t_f5cc5e37-ae7f-4788-a8e2-bbffb66eae62,true,true,true,false,0,0,0,0,0,0,false,22,2018-07-14,false,editorial_playlist,fwdbtn,fwdbtn
0_23ef022b-46ee-48f2-9937-7b89458518c2,2,11,t_d94d6963-42fd-4816-9009-aa012ce1ee42,false,false,false,true,0,1,0,0,0,0,false,22,2018-07-14,false,editorial_playlist,fwdbtn,trackdone
