session_id,session_position,session_length,track_id_clean,skip_1,skip_2,skip_3,not_skipped,context_switch,no_pause_before_play,short_pause_before_play,long_pause_before_play,hist_user_behavior_n_seekfwd,hist_user_behavior_n_seekback,hist_user_behavior_is_shuffle,hour_of_day,date,premium,context_type,hist_user_behavior_reason_start,hist_user_behavior_reason_end
12_146c137f-5b3e-4d84-b7a1-b25498b5d146,1,20,t_81afe911-f83c-4255-ad20-c97099d5a3bd,true,true,true,false,0,0,0,0,0,0,false,14,2018-07-27,false,user_collection,fwdbtn,fwdbtn
12_146c137f-5b3e-4d84-b7a1-b25498b5d146,2,20,t_6630fa7d-86bb-43db-89ba-8874f703073a,true,true,true,false,0,1,0,0,0,0,false,14,2018-07-27,false,user_collection,fwdbtn,fwdbtn
12_146c137f-5b3e-4d84-b7a1-b25498b5d146,3,20,t_9a6a192e-f696-488a-be4a-18d8b8bc5d95,true,true,true,false,0,1,0,0,0,0,false,14,2018-07-27,false,user_collection,fwdbtn,fwdbtn
12_146c137f-5b3e-4d84-b7a1-b25498b5d146,4,20,t_9dd613d9-39cf-475f-94ce-08207f945b04,true,true,true,false,0,1,0,0,0,0,false,14,2018-07-27,false,user_collection,fwdbtn,fwdbtn
12_146c137f-5b3e-4d84-b7a1-b25498b5d146,5,20,t_e906abc1-5808-4517-8ee4-2790c42c8ca4,true,true,true,false,0,1,0,0,0,0,false,14,2018-07-27,false,user_collection,fwdbtn,fwdbtn
12_146c137f-5b3e-4d84-b7a1-b25498b5d146,6,20,t_2e6b3753-5b16-4aa2-97f8-c77a81377139,true,true,true,false,0,1,0,0,0,0,false,14,2018-07-27,false,user_collection,fwdbtn,fwdbtn
12_146c137f-5b3e-4d84-b7a1-b25498b5d146,7,20,t_fb588cbd-afee-4155-86a4-f8715942de28,true,true,true,false,0,1,0,0,0,0,false,14,2018-07-27,false,user_collection,fwdbtn,fwdbtn
12_146c137f-5b3e-4d84-b7a1-b25498b5d146,8,20,t_0303b567-f375-430c-9457-d41ccfbcdc59,true,true,true,false,0,1,0,0,0,0,false,14,2018-07-27,false,user_collection,fwdbtn,fwdbtn
12_146c137f-5b3e-4d84-b7a1-b25498b5d146,9,20,t_88cf5a61-3905-488f-9242-f8ef4b9ebbba,true,true,true,false,0,1,0,0,0,0,false,14,2018-07-27,false,user_collection,fwdbtn,fwdbtn
12_146c137f-5b3e-4d84-b7a1-b25498b5d146,10,20,t_ce600660-bdd3-4989-9436-54c7171e8eb9,true,true,true,false,0,1,0,0,0,0,false,14,2018-07-27,false,user_collection,fwdbtn,fwdbtn
12_146c137f-5b3e-4d84-b7a1-b25498b5d146,11,20,t_f89792c2-d549-4a51-8214-a45f794998d0,true,true,true,false,0,1,0,0,0,0,false,14,2018-07-27,false,user_collection,fwdbtn,fwdbtn
12_146c137f-5b3e-4d84-b7a1-b25498b5d146,12,20,t_1d32835e-cb56-42bb-ac0e-357a136e8d5c,true,true,true,false,0,1,0,0,0,0,false,14,2018-07-27,false,user_collection,fwdbtn,fwdbtn
12_146c137f-5b3e-4d84-b7a1-b25498b5d146,13,20,t_5a36b038-0069-41cd-a22f-f62fa69fa2a5,true,true,true,false,0,1,0,0,0,0,false,14,2018-07-27,false,user_collection,fwdbtn,fwdbtn
12_146c137f-5b3e-4d84-b7a1-b25498b5d146,14,20,t_a998907c-e11c-4a4e-b9d2-b34846bfb839,true,true,true,false,0,1,0,0,0,0,false,14,2018-07-27,false,user_collection,fwdbtn,fwdbtn
12_146c137f-5b3e-4d84-b7a1-b25498b5d146,15,20,t_8f9f2397-334b-48ee-9120-96d9ddf32f92,true,true,true,false,0,1,0,0,0,0,false,14,2018-07-27,false,user_collection,fwdbtn,fwdbtn
12_146c137f-5b3e-4d84-b7a1-b25498b5d146,16,20,t_30fe1ae5-c956-40e3-b9fb-0fdf6ea97900,true,true,true,false,0,0,1,1,0,0,false,14,2018-07-27,false,user_collection,fwdbtn,backbtn
12_146c137f-5b3e-4d84-b7a1-b25498b5d146,17,20,t_8f9f2397-334b-48ee-9120-96d9ddf32f92,false,false,false,true,0,1,0,0,0,0,false,14,2018-07-27,false,user_collection,backbtn,trackdone
12_146c137f-5b3e-4d84-b7a1-b25498b5d146,18,20,t_30fe1ae5-c956-40e3-b9fb-0fdf6ea97900,false,false,false,true,0,1,0,0,0,0,false,14,2018-07-27,false,user_collection,trackdone,trackdone
12_146c137f-5b3e-4d84-b7a1-b25498b5d146,19,20,t_cf403dbe-5a94-4248-8cba-6803c5da2795,false,false,false,true,0,1,0,0,0,0,false,14,2018-07-27,false,user_collection,trackdone,trackdone
12_146c137f-5b3e-4d84-b7a1-b25498b5d146,20,20,t_aa2999f5-1ef2-4317-83a1-4ec9ac97f6dd,false,false,true,false,0,0,1,1,0,0,false,14,2018-07-27,false,user_collection,trackdone,fwdbtn
12_35d7b17d-9aae-43b0-8301-882cc8fb94c3,1,10,t_28affdb2-34ce-4a35-8a2a-069c549cc3d0,false,false,false,true,0,0,0,0,0,0,true,13,2018-07-27,true,user_collection,trackdone,trackdone
12_35d7b17d-9aae-43b0-8301-882cc8fb94c3,2,10,t_f3f398af-ceb4-4473-8eac-839fe3ea86d4,false,false,true,false,0,0,1,1,0,0,true,13,2018-07-27,true,user_collection,trackdone,fwdbtn
12_35d7b17d-9aae-43b0-8301-882cc8fb94c3,3,10,t_aab6f49f-39d1-4be2-be2d-f569dbfe7ab6,false,true,true,false,0,1,0,0,0,0,true,13,2018-07-27,true,user_collection,fwdbtn,fwdbtn
12_35d7b17d-9aae-43b0-8301-882cc8fb94c3,4,10,t_8e663394-33eb-4402-b4d1-697ba092bdc1,false,false,false,true,0,1,0,0,0,0,true,13,2018-07-27,true,user_collection,fwdbtn,trackdone
12_35d7b17d-9aae-43b0-8301-882cc8fb94c3,5,10,t_4cb630e1-5153-46b5-8f68-2511183503d1,false,false,false,true,0,1,0,0,0,0,true,13,2018-07-27,true,user_collection,trackdone,trackdone
12_35d7b17d-9aae-43b0-8301-882cc8fb94c3,6,10,t_5631b174-b70b-4852-a844-975638df2cc1,false,false,false,true,0,1,0,0,0,0,true,13,2018-07-27,true,user_collection,trackdone,trackdone
12_35d7b17d-9aae-43b0-8301-882cc8fb94c3,7,10,t_7589c835-2d43-4399-a392-8d09054dca3b,false,false,false,true,0,1,0,0,0,0,true,14,2018-07-27,true,user_collection,trackdone,trackdone
12_35d7b17d-9aae-43b0-8301-882cc8fb94c3,8,10,t_f2355fe7-b069-43ab-b50f-e0cca0196664,false,false,false,true,0,0,1,1,0,0,true,14,2018-07-27,true,user_collection,trackdone,trackdone
12_35d7b17d-9aae-43b0-8301-882cc8fb94c3,9,10,t_6541a7c8-9572-484d-a37c-8efc47afc710,false,false,false,false,0,1,0,0,0,0,true,14,2018-07-27,true,user_collection,trackdone,trackdone
