session_id,session_position,session_length,track_id_clean,skip_1,skip_2,skip_3,not_skipped,context_switch,no_pause_before_play,short_pause_before_play,long_pause_before_play,hist_user_behavior_n_seekfwd,hist_user_behavior_n_seekback,hist_user_behavior_is_shuffle,hour_of_day,date,premium,context_type,hist_user_behavior_reason_start,hist_user_behavior_reason_end
21_7a6ab1f2-238e-4fab-aae5-46e4593f8a7e,1,20,t_411e7621-5c4e-446c-98de-bc346a0eaf05,false,false,true,false,0,0,0,0,0,0,false,10,2018-08-05,true,radio,trackdone,fwdbtn
21_7a6ab1f2-238e-4fab-aae5-46e4593f8a7e,2,20,t_3eb9557b-6fe7-4a0d-a5be-0f696872026f,true,true,true,false,0,1,0,0,0,0,false,10,2018-08-05,true,radio,fwdbtn,fwdbtn
21_7a6ab1f2-238e-4fab-aae5-46e4593f8a7e,3,20,t_e8951fe5-0629-4b4e-9587-f9cd7f7134e0,true,true,true,false,0,1,0,0,0,0,false,10,2018-08-05,true,radio,fwdbtn,fwdbtn
21_7a6ab1f2-238e-4fab-aae5-46e4593f8a7e,4,20,t_a9e770da-3678-4e85-9b9e-d55c38943da0,true,true,true,false,0,1,0,0,0,0,false,10,2018-08-05,true,radio,fwdbtn,fwdbtn
21_7a6ab1f2-238e-4fab-aae5-46e4593f8a7e,5,20,t_c38fba3f-64e2-41a5-909e-f727721cb435,true,true,true,false,0,1,0,0,0,0,false,10,2018-08-05,true,radio,fwdbtn,fwdbtn
21_7a6ab1f2-238e-4fab-aae5-46e4593f8a7e,6,20,t_e6c42592-937f-409b-b214-749f1afd64f8,false,true,true,false,0,1,0,0,0,0,false,10,2018-08-05,true,radio,fwdbtn,fwdbtn
21_7a6ab1f2-238e-4fab-aae5-46e4593f8a7e,7,20,t_41afcdac-5ea8-4d35-a599-006efaa365cd,true,true,true,false,0,1,0,0,0,0,false,10,2018-08-05,true,radio,fwdbtn,fwdbtn
21_7a6ab1f2-238e-4fab-aae5-46e4593f8a7e,8,20,t_a638a691-7c43-4431-91ff-7877acdee3b2,false,false,false,true,0,1,0,0,0,0,false,11,2018-08-05,true,radio,fwdbtn,trackdone
21_7a6ab1f2-238e-4fab-aae5-46e4593f8a7e,9,20,t_59933d45-45c2-48cd-b805-d7f0f5d44d41,false,false,false,true,0,1,0,0,0,0,false,11,2018-08-05,true,radio,trackdone,trackdone
21_7a6ab1f2-238e-4fab-aae5-46e4593f8a7e,10,20,t_55b5267a-ad68-4428-b1f3-19de70ff2831,false,false,false,true,0,1,0,0,0,0,false,11,2018-08-05,true,radio,trackdone,trackdone
21_7a6ab1f2-238e-4fab-aae5-46e4593f8a7e,11,20,t_209edfbb-fbb8-43a2-9a2a-c9cfc00ac73e,false,false,false,true,0,1,0,0,0,0,false,11,2018-08-05,true,radio,trackdone,trackdone
21_7a6ab1f2-238e-4fab-aae5-46e4593f8a7e,12,20,t_a73de309-6e68-493c-8785-bf29508f4a1d,false,false,false,true,0,1,0,0,0,0,false,11,2018-08-05,true,radio,trackdone,trackdone
21_7a6ab1f2-238e-4fab-aae5-46e4593f8a7e,13,20,t_03bed202-d103-4c6b-b5d3-3ac759c8c4e1,false,false,false,true,0,1,0,0,0,0,false,11,2018-08-05,true,radio,trackdone,trackdone
21_7a6ab1f2-238e-4fab-aae5-46e4593f8a7e,14,20,t_5cee9592-e40e-4411-a069-9ad5e7adfcc9,false,false,false,true,0,0,1,1,0,0,false,11,2018-08-05,true,radio,trackdone,trackdone
21_7a6ab1f2-238e-4fab-aae5-46e4593f8a7e,15,20,t_3bf3469c-55c2-487b-9484-83a5f521703c,false,false,false,true,0,1,0,0,0,0,false,11,2018-08-05,true,radio,trackdone,trackdone
21_7a6ab1f2-238e-4fab-aae5-46e4593f8a7e,16,20,t_70612477-e427-4252-b883-4c015ee9800a,false,false,true,false,0,0,1,1,0,0,false,11,2018-08-05,true,radio,trackdone,fwdbtn
21_7a6ab1f2-238e-4fab-aae5-46e4593f8a7e,17,20,t_92173aa7-ce2c-4e12-ab95-4ded3778f2fe,true,true,true,false,0,1,0,0,0,0,false,11,2018-08-05,true,radio,fwdbtn,fwdbtn
21_7a6ab1f2-238e-4fab-aae5-46e4593f8a7e,18,20,t_08d817f7-e35b-4973-b41c-58d61584da8b,true,true,true,false,0,1,0,0,0,0,false,11,2018-08-05,true,radio,fwdbtn,fwdbtn
21_7a6ab1f2-238e-4fab-aae5-46e4593f8a7e,19,20,t_e8951fe5-0629-4b4e-9587-f9cd7f7134e0,true,true,true,false,0,1,0,0,0,0,false,11,2018-08-05,true,radio,fwdbtn,fwdbtn
21_7a6ab1f2-238e-4fab-aae5-46e4593f8a7e,20,20,t_30e89674-eb57-4e65-a5d4-107afd5c83d7,true,true,true,false,0,1,0,0,0,0,false,11,2018-08-05,true,radio,fwdbtn,fwdbtn
